Index,feature name
17476,ARHGAP23
17477,SRCIN1
17478,C17orf96
17479,CTB-58E17.1
17480,CTB-58E17.3
17481,MLLT6
17482,CTB-58E17.9
17483,AC006449.1
17484,CISD3
17485,PCGF2
17486,PSMB3
17487,PIP4K2B
17488,CWC25
17489,C17orf98
17490,RPL23
17491,LASP1
17492,RP1-56K13.2
17493,LINC00672
17494,RP1-56K13.5
17495,PLXDC1
17496,RP5-906A24.2
17497,CACNB1
17498,RPL19
17499,STAC2
17500,RP11-690G19.3
17501,FBXL20
17502,CTB-131K11.1
17503,MED1
17504,CDK12
17505,NEUROD2
17506,PPP1R1B
17507,STARD3
17508,TCAP
17509,PNMT
17510,PGAP3
17511,ERBB2
17512,MIEN1
17513,GRB7
17514,RP11-94L15.2
17515,IKZF3
17516,GSDMB
17517,ORMDL3
17518,RP11-387H17.4
17519,GSDMA
17520,PSMD3
17521,RP11-387H17.6
17522,CSF3
17523,MED24
17524,THRA
17525,NR1D1
17526,MSL1
17527,CASC3
17528,RAPGEFL1
17529,WIPF2
17530,CDC6
17531,RARA
17532,CTD-2267D19.2
17533,GJD3
17534,TOP2A
17535,IGFBP4
17536,TNS4
17537,RP5-1028K7.2
17538,CCR7
17539,SMARCE1
17540,KRT222
17541,KRT222.1
17542,KRT27
17543,KRT10
17544,TMEM99
17545,KRT12
17546,KRT20
17547,AC004231.2
17548,KRT23
17549,KRTAP3-2
17550,KRTAP1-5
17551,KRTAP4-11
17552,KRTAP4-3
17553,KRT34
17554,KRT31
17555,AC003958.2
17556,KRT32
17557,KRT13
17558,KRT15
17559,KRT19
17560,KRT9
17561,KRT14
17562,KRT16
17563,KRT17
17564,JUP
17565,EIF1
17566,GAST
17567,HAP1
17568,LEPREL4
17569,FKBP10
17570,NT5C3B
17571,KLHL11
17572,ACLY
17573,CNP
17574,DNAJC7
17575,NKIRAS2
17576,ZNF385C
17577,DHX58
17578,KAT2A
17579,HSPB9
17580,RAB5C
17581,HCRT
17582,GHDC
17583,STAT5B
17584,STAT5A
17585,STAT3
17586,PTRF
17587,ATP6V0A1
17588,NAGLU
17589,HSD17B1
17590,RP11-400F19.6
17591,COASY
17592,MLX
17593,PSMC3IP
17594,FAM134C
17595,TUBG1
17596,TUBG2
17597,PLEKHH3
17598,CCR10
17599,CTD-3193K9.4
17600,CNTNAP1
17601,EZH1
17602,RAMP2-AS1
17603,RAMP2
17604,VPS25
17605,WNK4
17606,COA3
17607,CNTD1
17608,BECN1
17609,PSME3
17610,AOC2
17611,AOC3
17612,LINC00671
17613,AARSD1
17614,PTGES3L
17615,RUNDC1
17616,RPL27
17617,IFI35
17618,VAT1
17619,RND2
17620,BRCA1
17621,RP11-242D8.1
17622,NBR1
17623,TMEM106A
17624,LINC00910
17625,ARL4D
17626,DHX8
17627,ETV4
17628,RP11-392O1.4
17629,MEOX1
17630,SOST
17631,DUSP3
17632,C17orf105
17633,MPP3
17634,CD300LG
17635,MPP2
17636,RP11-527L4.5
17637,PPY
17638,PYY
17639,NAGS
17640,TMEM101
17641,LSM12
17642,G6PC3
17643,HDAC5
17644,RP11-546M21.6
17645,C17orf53
17646,ASB16-AS1
17647,TMUB2
17648,ATXN7L3
17649,UBTF
17650,RP5-882C2.2
17651,SLC4A1
17652,AC003102.3
17653,RUNDC3A
17654,SLC25A39
17655,GRN
17656,FAM171A2
17657,ITGA2B
17658,GPATCH8
17659,FZD2
17660,C17orf104
17661,CCDC43
17662,DBF4B
17663,ADAM11
17664,CTC-296K1.3
17665,CTC-296K1.4
17666,GJC1
17667,HIGD1B
17668,EFTUD2
17669,CCDC103
17670,GFAP
17671,KIF18B
17672,C1QL1
17673,DCAKD
17674,NMT1
17675,PLCD3
17676,ACBD4
17677,HEXIM1
17678,AC002117.1
17679,HEXIM2
17680,RP13-890H12.2
17681,CTD-2020K17.1
17682,FMNL1
17683,CTD-2020K17.3
17684,CTD-2020K17.4
17685,MAP3K14-AS1
17686,CTB-39G8.2
17687,ARHGAP27
17688,PLEKHM1
17689,RP11-798G7.5
17690,RP11-798G7.8
17691,RP11-798G7.6
17692,CRHR1
17693,MAPT
17694,STH
17695,KANSL1
17696,RP11-669E14.6
17697,KANSL1-AS1
17698,ARL17B
17699,LRRC37A
17700,LRRC37A2
17701,ARL17A
17702,NSF
17703,WNT3
17704,WNT9B
17705,GOSR2
17706,RPRML
17707,CDC27
17708,MYL4
17709,ITGB3
17710,RP11-290H9.4
17711,EFCAB13
17712,NPEPPS
17713,RP11-580I16.2
17714,KPNB1
17715,TBKBP1
17716,TBX21
17717,OSBPL7
17718,MRPL10
17719,LRRC46
17720,SCRN2
17721,SP6
17722,RP11-6N17.2
17723,SP2
17724,AC003665.1
17725,PNPO
17726,RP11-6N17.6
17727,CDK5RAP3
17728,COPZ2
17729,NFE2L1
17730,CBX1
17731,SNX11
17732,SKAP1
17733,RP11-456D7.1
17734,RP11-433M22.2
17735,HOXB2
17736,HOXB-AS1
17737,HOXB3
17738,HOXB-AS3
17739,HOXB4
17740,HOXB5
17741,HOXB6
17742,HOXB7
17743,HOXB8
17744,HOXB9
17745,RP11-357H14.17
17746,PRAC2
17747,CALCOCO2
17748,ATP5G1
17749,UBE2Z
17750,SNF8
17751,AC091133.1
17752,IGF2BP1
17753,B4GALNT2
17754,RP11-708H21.4
17755,GNGT2
17756,ABI3
17757,PHOSPHO1
17758,ZNF652
17759,PHB
17760,RP11-1079K10.4
17761,NGFR
17762,NXPH3
17763,SPOP
17764,SLC35B1
17765,FAM117A
17766,KAT7
17767,TAC4
17768,RP11-304F15.3
17769,RP11-304F15.4
17770,DLX4
17771,DLX3
17772,ITGA3
17773,PDK2
17774,SAMD14
17775,PPP1R9B
17776,RP11-893F2.13
17777,SGCA
17778,COL1A1
17779,RP11-893F2.5
17780,TMEM92
17781,XYLT2
17782,MRPL27
17783,EME1
17784,LRRC59
17785,ACSF2
17786,CHAD
17787,RSAD1
17788,MYCBPAP
17789,EPN3
17790,SPATA20
17791,CACNA1G-AS1
17792,CACNA1G
17793,ABCC3
17794,ANKRD40
17795,RP11-294J22.6
17796,LUC7L3
17797,WFIKKN2
17798,TOB1
17799,RP11-700H6.1
17800,RP11-700H6.2
17801,SPAG9
17802,RP11-481C4.1
17803,NME1
17804,NME1-NME2
17805,NME2
17806,MBTD1
17807,UTP18
17808,RP11-1018N14.1
17809,CA10
17810,TOM1L1
17811,COX11
17812,STXBP4
17813,CTC-462L7.1
17814,HLF
17815,RP11-515O17.2
17816,RP11-515O17.3
17817,MMD
17818,TMEM100
17819,PCTP
17820,ANKFN1
17821,NOG
17822,C17orf67
17823,DGKE
17824,RP11-670E13.2
17825,TRIM25
17826,COIL
17827,RP5-1107A17.3
17828,SCPEP1
17829,RP11-166P13.3
17830,AKAP1
17831,RP11-166P13.4
17832,MSI2
17833,MRPS23
17834,CUEDC1
17835,VEZF1
17836,RP11-159D12.5
17837,RP11-159D12.2
17838,SRSF1
17839,RP11-159D12.10
17840,DYNLL2
17841,MKS1
17842,LPO
17843,BZRAP1
17844,BZRAP1-AS1
17845,MIR142
17846,SUPT4H1
17847,RNF43
17848,MTMR4
17849,RP11-112H10.4
17850,SEPT4
17851,TEX14
17852,RAD51C
17853,TRIM37
17854,AC099850.1
17855,SKA2
17856,PRR11
17857,SMG8
17858,GDPD1
17859,YPEL2
17860,DHX40
17861,CLTC
17862,PTRH2
17863,VMP1
17864,TUBD1
17865,RPS6KB1
17866,RNFT1
17867,TBC1D3P1-DHX40P1
17868,RP11-178C3.2
17869,HEATR6
17870,CTD-2319I12.2
17871,CA4
17872,USP32
17873,C17orf64
17874,APPBP2
17875,RP11-15E18.1
17876,PPM1D
17877,BCAS3
17878,RP11-264B14.1
17879,RP11-136H19.1
17880,RP11-332H18.5
17881,RP11-332H18.4
17882,TBX2
17883,C17orf82
17884,NACA2
17885,BRIP1
17886,INTS2
17887,MED13
17888,EFCAB3
17889,METTL2A
17890,TLK2
17891,MRC2
17892,RP11-156L14.1
17893,MARCH10
17894,RP11-453A12.1
17895,TANC2
17896,CYB561
17897,RP11-269G24.6
17898,ACE
17899,KCNH6
17900,DCAF7
17901,TACO1
17902,MAP3K3
17903,LIMD2
17904,STRADA
17905,CCDC47
17906,DDX42
17907,FTSJ3
17908,PSMC5
17909,SMARCD2
17910,GH1
17911,CD79B
17912,SCN4A
17913,RP11-214C8.2
17914,C17orf72
17915,ICAM2
17916,ERN1
17917,SNORA76
17918,TEX2
17919,MILR1
17920,POLG2
17921,DDX5
17922,CEP95
17923,SMURF2
17924,LRRC37A3
17925,RP11-927P21.1
17926,RP11-583F2.2
17927,GNA13
17928,RP11-583F2.5
17929,RP11-160O5.1
17930,RGS9
17931,AXIN2
17932,CEP112
17933,PRKCA
17934,CACNG4
17935,HELZ
17936,RP11-401F2.3
17937,PSMD12
17938,PITPNC1
17939,NOL11
17940,BPTF
17941,C17orf58
17942,RP11-855A2.5
17943,KPNA2
17944,RP11-147L13.8
17945,RP11-147L13.2
17946,AMZ2
17947,ARSG
17948,SLC16A6
17949,WIPI1
17950,PRKAR1A
17951,FAM20A
17952,AC079210.1
17953,RP11-118B18.1
17954,RP11-118B18.2
17955,ABCA8
17956,ABCA9
17957,ABCA6
17958,ABCA10
17959,ABCA5
17960,MAP2K6
17961,RP1-193H18.3
17962,RP1-193H18.2
17963,AC003051.1
17964,AC004562.1
17965,KCNJ2-AS1
17966,KCNJ2
17967,AC005152.3
17968,LINC01152
17969,RP11-84E24.2
17970,SOX9
17971,LINC00511
17972,SLC39A11
17973,SSTR2
17974,RP11-143K11.1
17975,COG1
17976,FAM104A
17977,C17orf80
17978,CDC42EP4
17979,SDK2
17980,RPL38
17981,CTD-2514K5.2
17982,TTYH2
17983,CTD-2514K5.4
17984,DNAI2
17985,KIF19
17986,GPRC5C
17987,CD300A
17988,CD300LB
17989,CD300C
17990,C17orf77
17991,CTD-2006K23.1
17992,CD300E
17993,RAB37
17994,CD300LF
17995,SLC9A3R1
17996,NAT9
17997,TMEM104
17998,GRIN2C
17999,FDXR
18000,FADS6
18001,USH1G
18002,HID1
18003,RP11-309N17.4
18004,CDR2L
18005,ICT1
18006,KCTD2
18007,ATP5H
18008,SLC16A5
18009,ARMC7
18010,NT5C
18011,HN1
18012,RP11-649A18.7
18013,SUMO2
18014,NUP85
18015,GGA3
18016,MRPS7
18017,MIF4GD
18018,RP11-649A18.12
18019,SLC25A19
18020,GRB2
18021,KIAA0195
18022,CASKIN2
18023,TSEN54
18024,LLGL2
18025,MYO15B
18026,RECQL5
18027,SMIM5
18028,SMIM6
18029,SAP30BP
18030,RP11-474I11.8
18031,ITGB4
18032,GALK1
18033,H3F3B
18034,UNK
18035,UNC13D
18036,WBP2
18037,TRIM47
18038,RP11-552F3.9
18039,TRIM65
18040,RP11-552F3.10
18041,MRPL38
18042,FBF1
18043,ACOX1
18044,TEN1
18045,CDK3
18046,EVPL
18047,SRP68
18048,ZACN
18049,GALR2
18050,EXOC7
18051,FOXJ1
18052,RNF157
18053,UBALD2
18054,QRICH2
18055,PRPSAP1
18056,SPHK1
18057,UBE2O
18058,RHBDF2
18059,CYGB
18060,PRCD
18061,RP11-666A8.8
18062,ST6GALNAC2
18063,ST6GALNAC1
18064,RP11-318A15.2
18065,MXRA7
18066,JMJD6
18067,METTL23
18068,SRSF2
18069,MFSD11
18070,CTD-2246P4.1
18071,LINC00868
18072,MGAT5B
18073,SEC14L1
18074,SEPT9
18075,RP11-936I5.1
18076,RP11-13K12.2
18077,RP11-13K12.1
18078,RP11-316M20.1
18079,FLJ45079
18080,TNRC6C
18081,TMC6
18082,TMC8
18083,C17orf99
18084,SYNGR2
18085,TK1
18086,AFMID
18087,BIRC5
18088,RP11-219G17.4
18089,AC061992.2
18090,SOCS3
18091,RP11-806H10.4
18092,PGS1
18093,DNAH17
18094,RP11-559N14.5
18095,DNAH17-AS1
18096,CTD-2357A8.3
18097,CYTH1
18098,USP36
18099,TIMP2
18100,RP11-323N12.5
18101,DDC8
18102,CTD-2373H9.5
18103,LGALS3BP
18104,CANT1
18105,C1QTNF1-AS1
18106,C1QTNF1
18107,ENGASE
18108,RBFOX3
18109,CTD-2116F7.1
18110,CBX2
18111,CBX8
18112,CBX4
18113,RP11-353N14.4
18114,TBC1D16
18115,CTD-2529O21.2
18116,CCDC40
18117,GAA
18118,EIF4A3
18119,CARD14
18120,RP11-334C17.5
18121,SGSH
18122,SLC26A11
18123,RNF213
18124,CTD-2047H16.4
18125,ENDOV
18126,CTD-2526A2.2
18127,NPTX1
18128,RPTOR
18129,CTD-2561B21.4
18130,CTD-2561B21.5
18131,CHMP6
18132,CTD-2561B21.7
18133,AC127496.1
18134,CTD-2561B21.11
18135,BAIAP2-AS1
18136,BAIAP2
18137,AATK
18138,AZI1
18139,ENTHD2
18140,C17orf89
18141,SLC38A10
18142,LINC00482
18143,TMEM105
18144,RP11-1055B8.3
18145,RP11-1055B8.4
18146,RP11-1055B8.6
18147,RP11-1055B8.7
18148,ACTG1
18149,C17orf70
18150,NPLOC4
18151,PDE6G
18152,OXLD1
18153,CCDC137
18154,ARL16
18155,HGS
18156,RP13-1032I1.7
18157,MRPL12
18158,SLC25A10.1
18159,GCGR
18160,FAM195B
18161,PPP1R27
18162,P4HB
18163,RP11-498C9.2
18164,RP11-498C9.3
18165,ARHGDIA
18166,RP11-498C9.15
18167,RP11-498C9.16
18168,ALYREF
18169,ANAPC11
18170,NPB
18171,PCYT2
18172,SIRT7
18173,MAFG
18174,MAFG-AS1
18175,PYCR1
18176,RP11-498C9.13
18177,MYADML2
18178,NOTUM
18179,ASPSCR1
18180,STRA13
18181,LRRC45
18182,RAC3
18183,DCXR
18184,RP13-650J16.1
18185,RFNG
18186,GPS1
18187,DUS1L
18188,FASN
18189,CCDC57
18190,RP11-1376P16.1
18191,RP13-516M14.2
18192,SLC16A3
18193,CSNK1D
18194,AC132872.2
18195,RP13-516M14.4
18196,RP13-516M14.1
18197,CD7
18198,SECTM1
18199,RP13-20L14.1
18200,OGFOD3
18201,HEXDC
18202,C17orf62
18203,RP13-20L14.6
18204,NARF
18205,RP13-991F5.2
18206,FOXK2
18207,RP13-638C3.4
18208,WDR45B
18209,RAB40B
18210,RP11-388C12.1
18211,FN3KRP
18212,FN3K
18213,TBCD
18214,ZNF750
18215,RP11-497H17.1
18216,B3GNTL1
18217,METRNL
18218,AC144831.1
18219,AC139099.4
18220,USP14
18221,THOC1
18222,RP11-705O1.8
18223,RP11-720L2.4
18224,RP11-720L2.3
18225,COLEC12
18226,CLUL1
18227,C18orf56
18228,RP11-806L2.2
18229,TYMS
18230,ENOSF1
18231,YES1
18232,RP11-769O8.1
18233,RP11-769O8.2
18234,RP11-672L10.6
18235,ADCYAP1
18236,LINC00470
18237,METTL4
18238,NDC80
18239,SMCHD1
18240,EMILIN2
18241,LPIN2
18242,RP11-737O24.5
18243,RP11-737O24.2
18244,MYOM1
18245,RP13-270P17.3
18246,MYL12A
18247,RP13-270P17.1
18248,MYL12B
18249,TGIF1
18250,RP11-838N2.4
18251,DLGAP1
18252,DLGAP1-AS1
18253,DLGAP1-AS2
18254,RP11-835E18.5
18255,LINC00667
18256,LINC00526
18257,ZBTB14
18258,EPB41L3
18259,RP11-286N3.2
18260,TMEM200C
18261,L3MBTL4
18262,RP11-760N9.1
18263,RP11-91I8.3
18264,ARHGAP28
18265,LAMA1
18266,PTPRM
18267,RAB12
18268,RP11-674N23.1
18269,SOGA2
18270,NDUFV2
18271,RP11-143J12.3
18272,RP11-143J12.2
18273,ANKRD12
18274,TWSG1
18275,RALBP1
18276,PPP4R1
18277,RP11-881L2.1
18278,RP11-692N5.1
18279,RAB31
18280,VAPA
18281,RP11-419J16.1
18282,RP11-138E9.2
18283,RP11-243E13.1
18284,APCDD1
18285,NAPG
18286,RP11-856M7.6
18287,PIEZO2
18288,GNAL
18289,CHMP1B
18290,RP11-78A19.3
18291,MPPE1
18292,RP11-820I16.4
18293,RP11-820I16.1
18294,IMPA2
18295,ANKRD62
18296,CIDEA
18297,TUBB6
18298,AFG3L2
18299,SLMO1
18300,RP11-861E21.2
18301,SPIRE1
18302,AP005482.1
18303,PSMG2
18304,CEP76
18305,PTPN2
18306,SEH1L
18307,RP11-773H22.4
18308,CEP192
18309,RP11-794M8.1
18310,LDLRAD4
18311,RP11-53B2.3
18312,FAM210A
18313,RNMT
18314,ZNF519
18315,CYP4F35P
18316,CXADRP3
18317,ANKRD30B
18318,RP11-527H14.2
18319,RP11-527H14.3
18320,ROCK1
18321,RP11-699A5.2
18322,GREB1L
18323,ESCO1
18324,SNRPD1
18325,RP11-13N13.2
18326,ABHD3
18327,MIB1
18328,MIR1-2
18329,GATA6-AS1
18330,GATA6
18331,RP11-535A5.1
18332,CTAGE1
18333,RP11-739L10.1
18334,RP11-370A5.1
18335,RBBP8
18336,CABLES1
18337,TMEM241
18338,RP11-17J14.2
18339,RIOK3
18340,C18orf8
18341,NPC1
18342,ANKRD29
18343,LAMA3
18344,RP11-403A21.1
18345,TTC39C
18346,RP11-403A21.2
18347,CABYR
18348,RP11-799B12.4
18349,OSBPL1A
18350,RP11-621L6.2
18351,IMPACT
18352,HRH4
18353,RP11-449D8.1
18354,RP11-958F21.1
18355,ZNF521
18356,SS18
18357,PSMA8
18358,TAF4B
18359,KCTD1
18360,U3
18361,AQP4
18362,CHST9
18363,CDH2
18364,DSC3
18365,RP11-408H20.1
18366,DSC2
18367,DSC1
18368,RP11-408H20.3
18369,DSG1
18370,RP11-534N16.1
18371,DSG3
18372,DSG2
18373,TTR
18374,B4GALT6
18375,TRAPPC8
18376,RP11-210K20.2
18377,RP11-326K13.4
18378,RNF125
18379,RP11-53I6.3
18380,RNF138
18381,RP11-53I6.4
18382,GAREM
18383,MEP1B
18384,AC021224.1
18385,KLHL14
18386,AC012123.1
18387,CCDC178
18388,ASXL3
18389,DTNA
18390,MAPRE2
18391,ZNF397
18392,ZSCAN30
18393,RP11-158H5.7
18394,ZNF24
18395,ZNF396
18396,RP11-322E11.5
18397,RP11-322E11.6
18398,INO80C
18399,GALNT1
18400,RP11-873E20.1
18401,C18orf21
18402,RPRD1A
18403,SLC39A6
18404,ELP2
18405,RP11-49I11.1
18406,MOCOS
18407,FHOD3
18408,TPGS2
18409,KIAA1328
18410,CELF4
18411,RP11-95O2.5
18412,LINC00669
18413,PIK3C3
18414,LINC00907
18415,RIT2
18416,SYT4
18417,RP11-456K23.1
18418,SETBP1
18419,SLC14A2
18420,SLC14A1
18421,SIGLEC15
18422,EPG5
18423,PSTPIP2
18424,ATP5A1
18425,HAUS1
18426,C18orf25
18427,RNF165
18428,RP11-687F6.1
18429,PIAS2
18430,KATNAL2
18431,RP11-49K24.4
18432,HDHD2
18433,IER3IP1.1
18434,SMAD2
18435,ZBTB7C
18436,CTIF
18437,SMAD7
18438,RP11-15F12.1
18439,DYM
18440,C18orf32
18441,RPL17-C18orf32
18442,MIR1539
18443,RPL17
18444,LIPG
18445,ACAA2
18446,MYO5B
18447,CCDC11
18448,MBD1
18449,CXXC1
18450,SKA1
18451,MAPK4
18452,MRO
18453,ME2
18454,ELAC1
18455,SMAD4
18456,MEX3C
18457,DCC
18458,MBD2
18459,POLI
18460,STARD6
18461,C18orf54
18462,RAB27B
18463,CCDC68
18464,CTD-2171N6.1
18465,TCF4
18466,RP11-619L19.1
18467,RP11-619L19.2
18468,RP11-397A16.2
18469,CTD-2008L17.2
18470,RP11-456O19.2
18471,RP11-456O19.4
18472,TXNL1
18473,WDR7
18474,ONECUT2
18475,FECH
18476,NARS
18477,RP11-35G9.3
18478,ATP8B1
18479,NEDD4L
18480,ALPK2
18481,RP11-1151B14.4
18482,MALT1
18483,RP11-126O1.4
18484,RP11-108P20.1
18485,RP11-108P20.3
18486,ZNF532
18487,SEC11C
18488,GRP
18489,RAX
18490,LMAN1
18491,CCBE1
18492,PMAIP1
18493,RP11-866E20.3
18494,RP11-879F14.3
18495,RP11-879F14.2
18496,RP11-879F14.1
18497,RP11-1096D5.2
18498,RNF152
18499,PIGN
18500,KIAA1468
18501,TNFRSF11A
18502,ZCCHC2
18503,PHLPP1
18504,BCL2
18505,KDSR
18506,RP11-635N19.1
18507,VPS4B
18508,SERPINB5
18509,SERPINB13
18510,SERPINB7
18511,SERPINB2
18512,SERPINB10
18513,HMSD
18514,SERPINB8
18515,RP11-453M23.1
18516,CDH19
18517,CTD-2541J13.1
18518,DSEL
18519,CTD-2541J13.2
18520,TMX3
18521,CCDC102B
18522,RP11-674P19.2
18523,DOK6
18524,CD226
18525,RTTN
18526,SOCS6
18527,RP11-41O4.1
18528,CBLN2
18529,NETO1
18530,RP11-676J15.1
18531,RP11-169F17.1
18532,FBXO15
18533,TIMM21
18534,CYB5A
18535,RP11-231E4.2
18536,FAM69C
18537,CNDP2
18538,CNDP1
18539,LINC00909
18540,ZNF407
18541,ZADH2
18542,TSHZ1
18543,ZNF516
18544,RP11-17M16.2
18545,RP11-17M16.1
18546,LINC00908
18547,LINC00683
18548,RP11-162A12.2
18549,ZNF236
18550,RP11-862L9.3
18551,MBP
18552,ATP9B
18553,RP11-1136J12.1
18554,NFATC1
18555,AC018445.1
18556,CTDP1
18557,PQLC1
18558,HSBP1L1
18559,TXNL4A
18560,RP11-795F19.5
18561,RBFA
18562,ADNP2
18563,AC139100.2
18564,PARD6G
18565,AC139100.3
18566,RP5-1103G7.10
18567,C20orf96
18568,ZCCHC3
18569,RP5-1103G7.4
18570,SOX12
18571,NRSN2
18572,TRIB3
18573,RBCK1
18574,TBC1D20
18575,CSNK2A1
18576,TCF15
18577,SRXN1
18578,SLC52A3
18579,FAM110A
18580,ANGPT4
18581,RSPO4
18582,PSMF1
18583,TMEM74B
18584,C20orf202
18585,SNPH
18586,SDCBP2
18587,SDCBP2-AS1
18588,AL136531.1
18589,RP11-314N13.3
18590,FKBP1A
18591,NSFL1C
18592,SIRPB2
18593,SIRPG
18594,RP5-968J1.1
18595,SIRPA
18596,STK35
18597,RP11-128M1.1
18598,TGM3
18599,SNRPB
18600,ZNF343
18601,NOP56
18602,IDH3B
18603,RP4-686C3.7
18604,EBF4
18605,CPXM1
18606,PCED1A
18607,VPS16
18608,PTPRA
18609,MRPS26
18610,OXT
18611,AVP
18612,UBOX5
18613,FASTKD5
18614,LZTS3
18615,DDRGK1
18616,ITPA
18617,SLC4A11
18618,C20orf194
18619,ATRN
18620,ADAM33
18621,SIGLEC1
18622,HSPA12B
18623,C20orf27
18624,SPEF1
18625,CENPB
18626,CDC25B
18627,AP5S1
18628,MAVS
18629,RP11-119B16.2
18630,PANK2
18631,RNF24
18632,SMOX
18633,RP4-779E11.3
18634,ADRA1D
18635,RP5-1164C1.2
18636,PRNP
18637,PRND
18638,RASSF2
18639,SLC23A2
18640,TMEM230
18641,PCNA
18642,CDS2
18643,LINC00654
18644,GPCPD1
18645,C20orf196
18646,CHGB
18647,TRMT6
18648,MCM8
18649,CRLS1
18650,FERMT1
18651,BMP2
18652,RP11-19D2.2
18653,TMX4
18654,PLCB1
18655,PLCB4
18656,LAMP5
18657,PAK7
18658,ANKEF1
18659,SNAP25
18660,MKKS
18661,SLX4IP
18662,JAG1
18663,RP11-103J8.1
18664,RP1-278O22.1
18665,RP11-103J8.2
18666,RP11-268G13.1
18667,BTBD3
18668,RP4-742J24.2
18669,SPTLC3
18670,ISM1
18671,ISM1-AS1
18672,TASP1
18673,ESF1
18674,NDUFAF5
18675,SEL1L2
18676,MACROD2
18677,FLRT3
18678,KIF16B
18679,SNRPB2
18680,PCSK2
18681,BFSP1
18682,DSTN
18683,RRBP1
18684,SNX5
18685,OVOL2
18686,MGME1
18687,PET117
18688,CSRP2BP
18689,ZNF133
18690,DZANK1
18691,POLR3F
18692,RBBP9
18693,SEC23B
18694,LINC00493
18695,DTD1
18696,RP5-1068E13.7
18697,SLC24A3
18698,RP1-122P22.2
18699,RIN2
18700,NAA20
18701,CRNKL1
18702,C20orf26
18703,INSM1
18704,RALGAPA2
18705,LINC00237
18706,RP4-777D9.2
18707,XRN2
18708,PAX1
18709,RP5-1097P24.1
18710,THBD
18711,CD93
18712,LINC00656
18713,RP4-737E23.2
18714,NXT1
18715,RP3-322G13.5
18716,GZF1
18717,NAPB
18718,CST3
18719,RP11-218C14.8
18720,RP11-218C14.5
18721,CST4
18722,CST1
18723,CST2
18724,CST5
18725,SYNDIG1
18726,CST7
18727,APMAP
18728,ACSS1
18729,ENTPD6
18730,AL035252.1
18731,PYGB
18732,ABHD12
18733,GINS1
18734,NINL
18735,NANP
18736,ZNF337-AS1
18737,ZNF337
18738,RP13-401N8.1
18739,FAM182B
18740,RP4-610C12.3
18741,RP4-610C12.1
18742,FRG1B
18743,DEFB124
18744,REM1
18745,LINC00028
18746,HM13
18747,HM13-AS1
18748,ID1
18749,COX4I2
18750,BCL2L1
18751,TPX2
18752,FOXS1
18753,DUSP15
18754,TTLL9
18755,PDRG1
18756,CCM2L
18757,HCK
18758,TM9SF4
18759,PLAGL2
18760,POFUT1
18761,KIF3B
18762,ASXL1
18763,C20orf112
18764,C20orf203
18765,COMMD7
18766,DNMT3B
18767,MAPRE1
18768,RP5-1085F17.3
18769,BPIFB1
18770,CDK5RAP1
18771,SNTA1
18772,CBFA2T2
18773,NECAB3
18774,C20orf144
18775,ACTL10
18776,E2F1
18777,PXMP4
18778,ZNF341
18779,RP4-553F4.6
18780,CHMP4B
18781,RP5-1125A11.1
18782,RALY
18783,EIF2S2
18784,ASIP
18785,AHCY
18786,ITCH
18787,ITCH-AS1
18788,DYNLRB1
18789,MAP1LC3A
18790,PIGU
18791,NCOA6
18792,TP53INP2
18793,GGT7
18794,ACSS2
18795,GSS
18796,MYH7B
18797,TRPC4AP
18798,EDEM2
18799,PROCR
18800,RP4-614O4.12
18801,MMP24-AS1
18802,MMP24
18803,RP4-614O4.11
18804,EIF6
18805,FAM83C-AS1
18806,FAM83C
18807,UQCC1
18808,GDF5OS
18809,CEP250
18810,RP3-477O4.14
18811,RP3-477O4.16
18812,ERGIC3
18813,SPAG4
18814,CPNE1
18815,RBM12
18816,NFS1
18817,ROMO1
18818,RBM39
18819,PHF20
18820,SCAND1
18821,CNBD2
18822,LINC00657
18823,RP4-550H1.5
18824,EPB41L1
18825,RP11-234K24.3
18826,AAR2
18827,DLGAP4
18828,RP5-977B1.7
18829,MYL9
18830,RP5-977B1.11
18831,TGIF2
18832,C20orf24
18833,SLA2
18834,NDRG3
18835,DSN1
18836,SOGA1
18837,TLDC2
18838,SAMHD1
18839,RBL1
18840,MROH8
18841,RPN2
18842,MANBAL
18843,SRC
18844,BLCAP
18845,NNAT
18846,RP4-640H8.2
18847,CTNNBL1
18848,VSTM2L
18849,TTI1
18850,RPRD1B
18851,TGM2
18852,KIAA1755
18853,BPI
18854,CTD-2308N23.2
18855,RP4-564F22.5
18856,RALGAPB
18857,ARHGAP40
18858,SLC32A1
18859,ACTR5
18860,PPP1R16B
18861,FAM83D
18862,RP4-616B8.4
18863,DHX35
18864,MAFB
18865,TOP1
18866,RP1-1J6.2
18867,PLCG1
18868,ZHX3
18869,LPIN3
18870,EMILIN3
18871,CHD6
18872,PTPRT
18873,SRSF6
18874,L3MBTL1
18875,SGK2
18876,IFT52
18877,MYBL2
18878,TOX2
18879,JPH2
18880,OSER1
18881,OSER1-AS1
18882,FITM2
18883,TTPAL
18884,SERINC3
18885,PKIG
18886,ADA
18887,RP11-445H22.3
18888,RP11-445H22.4
18889,WISP2
18890,KCNK15
18891,RIMS4
18892,YWHAB
18893,PABPC1L
18894,TOMM34
18895,STK4-AS1
18896,STK4
18897,KCNS1
18898,WFDC5
18899,PI3
18900,SLPI
18901,MATN4
18902,SDC4
18903,SYS1
18904,TP53TG5
18905,DBNDD2
